"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,7.07390027837953,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,7.34832265415806,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-4.28915782672456,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-4.71225973181302,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,2.77078473321961,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,6.39951221895696,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.97220424248674,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-2.65659571988399,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-3.08973982624161,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-1.05257431670903,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-12.6675935845819,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-1.41056412455698,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-0.69066993872222,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.395339275331383,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-3.58679726643034,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,6.02392474306232,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-1.01613179322834,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.315635848252814,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,2.51765040427587,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,7.78313932590891,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,8.3788584054664,,
"XTEXVA01","Exports in goods, s.a.","LVA","Latvia","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.3925442923614,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-2.07662822841548,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,6.94457054478177,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,7.54839152848518,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,17.4708738525792,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,9.28148099514469,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,8.7999248536612,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-0.334666164060589,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-3.7163334124246,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,0.43011033678888,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-3.05163152041496,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,10.3199614736943,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,11.1351565364849,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,2.52255578106064,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-8.8760958464509,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,4.44865877964798,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,3.3120045093382,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-5.10041663992354,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,6.28319008551453,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-1.6144213553456,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-7.38447546529612,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-19.3487476641451,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,5.81504582428767,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-3.64168096598416,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.0897219905253125,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-4.1598497686063,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.60112895614804,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-0.118075884571835,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,1.07301146212404,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,8.02862228226224,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,5.8871879561424,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,5.23010970763305,,
"XTEXVA01","Exports in goods, s.a.","LTU","Lithuania","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,7.04737091441414,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-2.55292820453858,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-1.49776679850934,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,6.9043533426247,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,9.66795083902847,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,5.2752985327293,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,5.13955533683284,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,1.19522477983358,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-5.0636940614722,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-3.64574675138397,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,0.615119748087553,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-2.92635312136143,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,2.70086640215796,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,2.44264578767473,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,0.555746229304117,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,1.75067177841984,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,4.46729208561585,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,1.72377562579827,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,0.473377749641951,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-0.444611276317014,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-3.96488282839806,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-9.26894195038502,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-0.226639692051942,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.297826944563999,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.451399344544134,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.57754767135291,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,1.09741113622713,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.99547082618617,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-1.08362570556277,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,3.8322291497907,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,7.13413592939797,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,11.7742930269767,,
"XTEXVA01","Exports in goods, s.a.","SVN","Slovenia","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,3.46120853307165,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,8.22567348252736,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,2.43915217361606,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,-2.73283193261416,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,11.4401345290457,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,23.1756655110763,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,10.04811812545,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,-1.95756481413949,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,6.69012364139268,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,6.84356550088144,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-8.76296051471948,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-2.77749277111849,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,4.58529116239004,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,0.773821304051466,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-3.06194867851836,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-2.66238738367449,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,4.24224784206992,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-4.74349259544166,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,0.94282909005596,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,2.81045450290608,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-19.9417731214799,,
"XTEXVA01","Exports in goods, s.a.","COL","Colombia","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-14.8604394893515,,
